Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,1.96551,6.163062987,,space,0.437855,0,0,0,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,7.294312786,,space,0.45573,1,0,1,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,7.101303995,,space,0.39612,2,0,2,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,4.49903356,,space,0.482775,3,0,3,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,8.818376843,,space,0.463395,4,0,4,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,5.014541434,,space,0.383725,5,0,5,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,6.609620454,,space,0.12326,6,0,6,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,9.623978323,,space,0.427385,7,0,7,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,8.507190074,,space,0.44495,8,0,8,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,2.862610974,,space,0.5526,9,0,9,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,7.139704235,,space,0.561005,10,0,10,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,9.262172762,,space,0.56992,11,0,11,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,5.289361986,,space,0.450945,12,0,12,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,8.002203719,,space,0.47711,13,0,13,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,3.003959356,,space,0.495925,14,0,14,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,3.604113412,,space,0.701235,15,0,15,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,9.369252449,"[""space""]",space,0.554835,16,0,16,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,[0.7572350000264123]
,,8.674805947,,space,0.570505,17,0,17,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,5.742618618,,space,0.521815,18,0,18,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,5.340516715,,space,1.053215,19,0,19,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,6.559520469,,space,0.854715,20,0,20,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,7.336036749,"[""space""]",space,0.48093,21,0,21,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,[3.987599999993108]
,,7.900033948,,space,0.39924,22,0,22,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,6.03534318,,space,0.413715,23,0,23,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,3.450949874,,space,0.404705,24,0,24,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,9.465961231,,space,0.57701,25,0,25,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,2.183207234,,space,0.54171,26,0,26,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,2.310400478,,space,0.50993,27,0,27,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,6.351341987,,space,0.567115,28,0,28,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,9.404292883,,space,0.439245,29,0,29,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,7.269905278,,space,0.51034,30,0,30,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,4.674359464,,space,0.47368,31,0,31,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,7.619334806,"[""space""]",space,0.39773,32,0,32,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,[2.1968549999874085]
,,2.579719718,,space,0.507365,33,0,33,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,8.75318255,,space,0.439095,34,0,34,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,9.37774095,,space,0.460775,35,0,35,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,7.277647489,,space,0.516975,36,0,36,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
,,5.727867983,,space,0.457185,37,0,37,0,1,MA25059,2,2020-06-30_07h52.46.170,PVT builder,2020.1.3,Win32,60,
