Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,5.140555,3.519281261,,space,0.486525,0,0,0,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,9.789820712,,space,0.482165,1,0,1,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,3.036674112,,space,0.41903,2,0,2,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,9.434013253,"[""space""]",space,0.42349,3,0,3,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,[4.546900000015739]
,,7.203512537,"[""space""]",space,0.53686,4,0,4,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,[4.2959699999773875]
,,3.389207803,,space,0.560015,5,0,5,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,6.048553972,"[""space""]",space,0.513505,6,0,6,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,[2.1746900000143796]
,,2.399544736,,space,0.747935,7,0,7,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,8.547219316,"[""space""]",space,0.470955,8,0,8,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,[8.109250000037719]
,,2.974363858,,space,0.47412,9,0,9,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,8.100406694,"[""space""]",space,0.461275,10,0,10,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,[6.332350000040606]
,,7.363196356,,space,0.423685,11,0,11,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,6.052759105,,space,0.467295,12,0,12,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,2.261821933,,space,0.599935,13,0,13,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,6.545620339,"[""space""]",space,0.383965,14,0,14,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,[2.0040700000245124]
,,9.060992534,"[""space""]",space,0.43359,15,0,15,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,[7.630059999995865]
,,6.381007423,,space,0.51538,16,0,16,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,4.732075951,,space,0.49546,17,0,17,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,7.501998584,,space,0.42301,18,0,18,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,9.356615372,,space,0.391055,19,0,19,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,6.183086335,,space,0.481265,20,0,20,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,3.453791229,,space,0.539435,21,0,21,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,9.767606408,,space,0.433095,22,0,22,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,7.396658102,,space,0.463335,23,0,23,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,2.999228256,,space,0.43867,24,0,24,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,6.243244935,,space,0.45046,25,0,25,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,3.47092903,,space,0.436035,26,0,26,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,6.520261554,"[""N/A""]",space,1.630265,27,0,27,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,[6.222160000004806]
,,2.802576881,,space,0.362195,28,0,28,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,2.522379056,"[""space""]",space,0.51046,29,0,29,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,[0.7988100000075065]
,,4.164216783,,space,0.43574,30,0,30,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,4.847352682,,space,0.43816,31,0,31,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,8.418461997,,space,0.332145,32,0,32,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
,,3.559216677,,space,0.51048,33,0,33,0,1,MA25059,1,2020-06-22_08h42.33.250,PVT builder,2020.1.3,Win32,60,
