Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,9.254,9.249057864,,space,0.301,0,0,0,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,8.760933501,,space,0.301,1,0,1,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,5.072812035,,space,0.267,2,0,2,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,9.701256059,,space,0.371,3,0,3,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,9.93419368,"[""space""]",space,0.35,4,0,4,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,[6.643000000000001]
,,4.343866402,,space,0.385,5,0,5,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,8.270207275,,space,0.315,6,0,6,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,4.631395746,,space,0.321,7,0,7,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,9.112446703,,space,0.305,8,0,8,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,9.62869524,,space,0.288,9,0,9,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,4.450815281,,space,0.288,10,0,10,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,8.835181177,,space,0.284,11,0,11,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,2.858041463,,space,0.415,12,0,12,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,7.192439943,,space,0.3,13,0,13,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,9.126795076,,space,0.306,14,0,14,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,6.91755877,,space,0.304,15,0,15,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,3.996536241,,space,0.298,16,0,16,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,6.009476132,,space,0.32,17,0,17,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,3.764238367,,space,0.316,18,0,18,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,3.472053588,,space,0.369,19,0,19,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,3.908736259,,space,0.333,20,0,20,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
,,5.383985544,,space,0.336,21,0,21,0,1,nt23123,2,2020-06-26_01h30.43.611,PVT builder,2020.1.3,Win32,60,
