Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,4.432015,3.332382424,,space,0.261005,0,0,0,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,2.450695765,,space,0.410945,1,0,1,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,4.417723529,,space,0.25883,2,0,2,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,4.595240754,,space,0.27192,3,0,3,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,4.865458115,,space,0.27117,4,0,4,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,7.290736371,,space,0.27231,5,0,5,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,4.874354954,,space,0.27266,6,0,6,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,6.652415633,,space,0.305755,7,0,7,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,6.107030107,,space,0.276535,8,0,8,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,7.898368506,,space,0.25985,9,0,9,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,5.51576185,,space,0.28996,10,0,10,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,2.222073899,,space,0.304745,11,0,11,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,6.525835258,,space,0.2556,12,0,12,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,9.772357021,,space,0.286945,13,0,13,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,7.168466416,,space,0.28666,14,0,14,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,5.653502667,,space,0.309865,15,0,15,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,5.267113661,,space,0.270205,16,0,16,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,6.601630912,,space,0.277795,17,0,17,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,8.455756344,,space,0.269585,18,0,18,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,2.145721206,,space,0.404615,19,0,19,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,2.733125699,,space,0.302585,20,0,20,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,9.213858515,,space,0.301325,21,0,21,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,5.511914962,,space,0.28699,22,0,22,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,4.38339815,,space,0.28808,23,0,23,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,8.541855194,,space,0.38603,24,0,24,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,8.914645892,,space,0.2872,25,0,25,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,5.274424478,,space,0.28996,26,0,26,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,2.168448056,,space,0.323745,27,0,27,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,6.500721596,,space,0.270915,28,0,28,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,4.029916319,,space,0.268885,29,0,29,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
,,2.23394129,,space,0.28968,30,0,30,0,1,ADH80254,2,2020-06-19_10h32.08.553,PVT builder,2020.1.3,Win32,60,
