Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,4.951555,2.275967639,,space,0.626365,0,0,0,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
,,6.174698984,,space,0.26271,1,0,1,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
,,2.815015188,,space,0.389385,2,0,2,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
,,7.463794504,,space,0.28233,3,0,3,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
,,2.582760499,,space,0.37509,4,0,4,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
,,7.831172233,,space,0.271125,5,0,5,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
,,3.301060284,,space,0.229415,6,0,6,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
,,5.471202929,,space,0.28139,7,0,7,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
,,4.007358073,,space,0.295085,8,0,8,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
,,4.468838874,,space,0.37229,9,0,9,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
,,3.063357205,,space,0.28669,10,0,10,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
,,5.134720151,,space,0.29238,11,0,11,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
,,4.118566845,,space,0.295435,12,0,12,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
,,4.233673827,,space,0.3359,13,0,13,0,1,DB17486,2,2020-06-07_21h36.10.943,PVT builder,2020.1.3,Win32,60,
