Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,10.67118,3.296811665,,space,0.273325,0,0,0,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,8.766097909,,space,0.271185,1,0,1,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,8.429959622,,space,0.251935,2,0,2,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,8.991251891,,space,0.274675,3,0,3,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,2.359270506,,space,0.38273,4,0,4,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,8.631926858,,space,0.33062,5,0,5,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,7.266142249,,space,0.358365,6,0,6,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,4.727688426,,space,0.342215,7,0,7,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,2.053595133,,space,0.53407,8,0,8,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,7.307663512,,space,0.287955,9,0,9,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,9.99845887,,space,0.266495,10,0,10,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,6.448928805,,space,0.28878,11,0,11,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,5.452515303,,space,0.32061,12,0,12,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,9.928686866,,space,0.27115,13,0,13,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,5.138921762,,space,0.30189,14,0,14,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,6.044041318,,space,0.32278,15,0,15,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,5.062926209,,space,0.30778,16,0,16,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,8.653884712,,space,0.27152,17,0,17,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,5.005738794,,space,0.3603,18,0,18,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,3.334472079,,space,0.30409,19,0,19,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,4.369983351,,space,0.252965,20,0,20,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,4.95735205,,space,0.238735,21,0,21,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,8.100819309,,space,0.256775,22,0,22,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,9.243615577,"[""space""]",space,0.250935,23,0,23,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,[7.489469999913126]
,,5.944311976,,space,0.298995,24,0,24,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,9.38429564,,space,0.24021,25,0,25,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,8.834198693,,space,0.2544,26,0,26,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,3.644845892,,space,0.33375,27,0,27,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,3.397529384,,space,0.344645,28,0,28,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,5.506151209,,space,0.290995,29,0,29,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,2.704722553,,space,0.31091,30,0,30,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,6.357561356,,space,0.33174,31,0,31,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,4.262993041,,space,0.306335,32,0,32,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,2.190937637,,space,0.37605,33,0,33,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,6.824740788,,space,0.254275,34,0,34,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,8.82669203,,space,0.270795,35,0,35,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,4.244222876,,space,0.356035,36,0,36,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,4.209842435,,space,0.348115,37,0,37,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,6.000600132,,space,0.32666,38,0,38,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,7.989362469,,space,0.271145,39,0,39,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
,,5.851634438,,space,0.281845,40,0,40,0,1,AF18766,2,2020-05-14_22h00.17.949,PVT builder,2020.1.3,Win32,60,
