Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,1.19652,9.231026849,,space,0.24389,0,0,0,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,8.909179608,,space,0.26851,1,0,1,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,3.686619167,,space,0.236935,2,0,2,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,8.682921757,,space,0.21878,3,0,3,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,3.530245999,,space,0.253555,4,0,4,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,4.246292599,,space,0.26113,5,0,5,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,5.171600974,,space,0.317285,6,0,6,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,5.417409615,,space,0.22097,7,0,7,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,2.84771522,,space,0.30167,8,0,8,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,7.13869206,,space,0.29253,9,0,9,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,6.834192379,,space,0.2356,10,0,10,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,7.014704527,,space,0.23497,11,0,11,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,4.636488631,,space,0.285155,12,0,12,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,8.469632142,"[""space""]",space,0.23456,13,0,13,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,[5.710225000002538]
,,7.994287047,,space,0.268635,14,0,14,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,6.715955974,,space,0.268275,15,0,15,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,8.622386836,,space,0.2521,16,0,16,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,7.404225079,,space,0.25148,17,0,17,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,5.836091111,,space,0.251965,18,0,18,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,4.836514745,,space,0.30956,19,0,19,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,7.549195485,"[""space""]",space,0.253335,20,0,20,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,[6.248489999998128]
,,2.441793358,,space,0.43492,21,0,21,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,8.932908823,,space,0.37333,22,0,22,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,9.166742063,,space,0.28533,23,0,23,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,3.500186222,,space,0.38703,24,0,24,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,4.390848192,,space,0.418565,25,0,25,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,9.705773879,,space,0.343665,26,0,26,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,6.235295039,,space,0.286215,27,0,27,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,5.102709493,,space,0.3362,28,0,28,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,4.399330834,,space,0.324235,29,0,29,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,9.824375072,,space,0.285675,30,0,30,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,4.886343873,,space,0.28584,31,0,31,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,9.193447708,,space,0.26907,32,0,32,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
,,6.356718787,,space,0.278045,33,0,33,0,1,JF31354,2,2020-05-24_19h16.11.163,PVT builder,2020.1.3,Win32,60,
