Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,19.96647,2.650851869,,space,0.36275,0,0,0,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,6.238423203,,space,0.21821,1,0,1,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,3.12295558,"[""space""]",space,0.20502,2,0,2,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,[0.12953500007279217]
,,9.453154823,,space,0.23652,3,0,3,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,5.046208982,,space,0.268665,4,0,4,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,3.908540503,,space,0.20461,5,0,5,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,4.582037985,,space,0.21386,6,0,6,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,2.979958235,,space,0.22819,7,0,7,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,4.851063384,,space,0.241115,8,0,8,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,4.616077226,,space,0.23702,9,0,9,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,5.884293884,"[""space""]",space,0.202225,10,0,10,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,[4.079440000001341]
,,4.648048237,,space,0.21812,11,0,11,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,6.478532573,,space,0.219485,12,0,12,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,4.419711322,,space,0.262715,13,0,13,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,5.462309322,,space,0.225385,14,0,14,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,8.501224678,,space,0.239845,15,0,15,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,8.742521303,,space,0.270135,16,0,16,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,9.877674585,"[""space""]",space,0.236105,17,0,17,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,[5.0372049999423325]
,,7.071455964,,space,0.24483,18,0,18,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,7.893012769,,space,0.252645,19,0,19,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,4.046548974,,space,0.318305,20,0,20,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,9.529865892,,space,0.275555,21,0,21,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,2.388856176,,space,0.40315,22,0,22,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,2.939833568,"[""space""]",space,0.274515,23,0,23,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,[1.727405000012368]
,,6.886511713,,space,0.22894,24,0,24,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,4.112764785,,space,0.26804,25,0,25,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,3.788769019,,space,0.205635,26,0,26,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,7.072863132,,space,0.29323,27,0,27,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,2.026259454,,space,0.5019,28,0,28,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,7.089769927,"[""space""]",space,0.25595,29,0,29,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,[3.642669999971986]
,,9.269385458,,space,0.28363,30,0,30,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,3.48632731,,space,0.322255,31,0,31,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,5.961603908,"[""space""]",space,0.268975,32,0,32,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,[5.594909999985248]
,,2.126894189,,space,0.33542,33,0,33,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,5.02389346,"[""space""]",space,0.2763,34,0,34,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,[0.18350999988615513]
,,8.027314771,,space,0.20468,35,0,35,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,2.437433162,,space,0.328665,36,0,36,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,
,,5.388540401,"[""space""]",space,0.20856,37,0,37,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,[2.986155000049621]
,,2.527429136,"[""space""]",space,0.3085,38,0,38,0,1,LR98824,2,2020-06-03_16h46.05.472,PVT builder,2020.1.3,Win32,60,[0.513329999987036]
