Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,8.30342,5.363079934,,space,0.27529,0,0,0,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,3.734921508,,space,0.3555,1,0,1,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,3.990306356,,space,0.285165,2,0,2,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,5.088537693,,space,0.28825,3,0,3,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,4.508965854,,space,0.30086,4,0,4,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,5.164485449,,space,0.284875,5,0,5,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,7.553479767,,space,0.269335,6,0,6,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,5.966530091,,space,0.27138,7,0,7,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,4.742451419,,space,0.172185,8,0,8,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,2.995243137,,space,0.30177,9,0,9,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,7.352740011,,space,0.28563,10,0,10,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,7.959491916,,space,0.302265,11,0,11,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,5.762348041,,space,0.32859,12,0,12,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,5.980075126,"[""space""]",space,0.367765,13,0,13,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,[5.483684999984689]
,,8.420672368,,space,0.253835,14,0,14,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,6.033804998,,space,0.317915,15,0,15,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,2.835824683,,space,0.3197,16,0,16,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,9.423795972,,space,0.27016,17,0,17,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,8.475993866,,space,0.26821,18,0,18,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,2.178252002,,space,0.35298,19,0,19,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,5.544394446,,space,0.27038,20,0,20,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,4.144477191,,space,0.2936,21,0,21,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,4.825298065,,space,0.33566,22,0,22,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,8.314078518,,space,0.335015,23,0,23,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,2.170026502,,space,0.8774,24,0,24,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,3.817550189,,space,0.28617,25,0,25,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,4.123061577,,space,0.284675,26,0,26,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,2.413994744,,space,0.34966,27,0,27,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
,,5.432201764,"[""space""]",space,0.28275,28,0,28,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,[0.7680249999975786]
,,9.21256417,,space,0.316265,29,0,29,0,1,RL8434,2,2020-05-25_20h32.04.771,PVT builder,2020.1.3,MacIntel,60,
