Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate
space,4.34298,6.733209004,,space,1.52944,0,0,0,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,2.133754104,,space,1.55302,1,0,1,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,9.975489587,,space,3.271375,2,0,2,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,6.210024058,,space,3.773745,3,0,3,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,3.952086301,,space,12.076015,4,0,4,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,8.430691286,,space,3.00091,5,0,5,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,8.866518846,,space,2.364625,6,0,6,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,3.523680406,,space,3.66072,7,0,7,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,8.86019723,,space,1.65429,8,0,8,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,6.107592105,,space,1.521445,9,0,9,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,6.185611714,,space,5.504285,10,0,10,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,5.380500967,,space,4.90415,11,0,11,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,7.225287696,,space,9.52036,12,0,12,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,6.849009523,,space,4.07697,13,0,13,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,9.760297252,,space,1.02007,14,0,14,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,7.429566949,,space,1.32018,15,0,15,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,7.520511744,,space,5.77234,16,0,16,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,4.027329922,,space,6.738345,17,0,17,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,3.981030492,,space,7.895145,18,0,18,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,8.577565686,,space,11.01136,19,0,19,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,4.284933709,,space,9.317595,20,0,20,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,8.04741487,,space,6.12111,21,0,21,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,7.184697768,,space,2.90595,22,0,22,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,5.071690374,,space,1.89333,23,0,23,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,4.199584545,,space,1.4091,24,0,24,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
,,7.657865371,,space,0.99799,25,0,25,0,1,,1,2020-05-15_01h31.07.681,PVT builder,2020.1.3,Win32,60
