Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,16.000935,6.941800628,,space,0.67957,0,0,0,0,1,lh05248,1,2020-06-24_16h28.31.849,PVT builder,2020.1.3,Win32,60,
,,2.106252824,,space,0.674215,1,0,1,0,1,lh05248,1,2020-06-24_16h28.31.849,PVT builder,2020.1.3,Win32,60,
,,2.616356655,,space,0.591025,2,0,2,0,1,lh05248,1,2020-06-24_16h28.31.849,PVT builder,2020.1.3,Win32,60,
,,5.130748344,,space,0.339585,3,0,3,0,1,lh05248,1,2020-06-24_16h28.31.849,PVT builder,2020.1.3,Win32,60,
,,5.694715227,,space,0.341555,4,0,4,0,1,lh05248,1,2020-06-24_16h28.31.849,PVT builder,2020.1.3,Win32,60,
,,4.359930249,,space,0.34787,5,0,5,0,1,lh05248,1,2020-06-24_16h28.31.849,PVT builder,2020.1.3,Win32,60,
,,5.593650527,,space,0.349005,6,0,6,0,1,lh05248,1,2020-06-24_16h28.31.849,PVT builder,2020.1.3,Win32,60,
,,4.943444551,,space,0.40236,7,0,7,0,1,lh05248,1,2020-06-24_16h28.31.849,PVT builder,2020.1.3,Win32,60,
,,5.639536468,"[""space""]",space,1.361355,8,0,8,0,1,lh05248,1,2020-06-24_16h28.31.849,PVT builder,2020.1.3,Win32,60,[4.824059999999008]
,,2.717116812,,space,0.35471,9,0,9,0,1,lh05248,1,2020-06-24_16h28.31.849,PVT builder,2020.1.3,Win32,60,
,,7.080944364,,space,0.284495,10,0,10,0,1,lh05248,1,2020-06-24_16h28.31.849,PVT builder,2020.1.3,Win32,60,
,,2.9971296,,space,1.14781,11,0,11,0,1,lh05248,1,2020-06-24_16h28.31.849,PVT builder,2020.1.3,Win32,60,
