Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate
space,3.59487,3.115153104,,space,0.30931,0,0,0,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,4.039477374,,space,0.28532,1,0,1,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,7.698345009,,space,0.301695,2,0,2,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,5.575926696,,space,0.320205,3,0,3,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,5.439405801,,space,0.29069,4,0,4,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,4.883201538,,space,0.269315,5,0,5,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,2.563854792,,space,0.353315,6,0,6,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,6.565767943,,space,0.27862,7,0,7,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,2.141258966,,space,0.319075,8,0,8,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,6.138408404,,space,0.25441,9,0,9,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,5.014553482,,space,0.30719,10,0,10,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,5.757839079,,space,0.278485,11,0,11,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,8.368072788,,space,0.2879,12,0,12,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,7.000222032,,space,0.329615,13,0,13,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,8.108041613,,space,0.301425,14,0,14,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,3.390782855,,space,0.34363,15,0,15,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,2.225285741,,space,0.33773,16,0,16,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,4.275133291,,space,0.327785,17,0,17,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,2.221709658,,space,0.292165,18,0,18,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,4.748824722,,space,0.286235,19,0,19,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,9.063406003,,space,0.302145,20,0,20,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,9.304534695,,space,0.28555,21,0,21,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,5.207327349,,space,0.318625,22,0,22,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,4.217411569,,space,0.29926,23,0,23,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,6.795970406,,space,0.2757,24,0,24,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,9.383069856,,space,0.303465,25,0,25,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,2.416122816,,space,0.300735,26,0,26,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,4.77593505,,space,0.335545,27,0,27,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,3.984929153,,space,0.31913,28,0,28,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
,,2.799593544,,space,0.31947,29,0,29,0,1,JF72132,2,2020-06-12_20h13.22.705,PVT builder,2020.1.3,MacIntel,60
