Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,5.539,5.474437922,,space,0.436,0,0,0,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,3.788234008,,space,0.345,1,0,1,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,5.355781806,,space,0.425,2,0,2,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,6.858738214,,space,0.337,3,0,3,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,3.051484911,,space,0.285,4,0,4,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,9.074921598,,space,0.33,5,0,5,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,6.483265702,"[""space""]",space,0.338,6,0,6,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,[2.812000000000012]
,,2.713913332,,space,0.436,7,0,7,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,4.672414407,,space,0.412,8,0,8,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,7.092737644,,space,0.347,9,0,9,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,9.466987594,,space,0.35,10,0,10,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,6.895747418,,space,0.349,11,0,11,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,6.19424524,,space,0.355,12,0,12,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,8.319154175,,space,0.843,13,0,13,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,8.127844826,,space,0.421,14,0,14,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,2.974964822,,space,0.346,15,0,15,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,4.584676108,,space,0.271,16,0,16,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,3.494867189,,space,0.447,17,0,17,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,7.402979883,,space,0.4,18,0,18,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,5.067587158,,space,0.433,19,0,19,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,2.204974415,,space,0.353,20,0,20,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,5.859288439,,space,0.324,21,0,21,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,8.408806676,,space,0.371,22,0,22,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,6.732150454,,space,0.294,23,0,23,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,6.481161479,,space,0.263,24,0,24,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,4.92101619,,space,0.291,25,0,25,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,3.404956001,,space,0.289,26,0,26,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
,,9.210277401,,space,0.387,27,0,27,0,1,BDI85115,2,2020-06-02_17h39.14.634,PVT builder,2020.1.3,Win32,60,
