Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,1.394535,7.248165932,,space,1.669635,0,0,0,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,4.427969502,,space,1.00198,1,0,1,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,9.264676208,,space,1.80836,2,0,2,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,2.941157324,,space,0.54115,3,0,3,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,8.224888056,,space,1.054195,4,0,4,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,4.255911563,,space,4.65622,5,0,5,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,4.89217995,,space,0.82654,6,0,6,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,5.715460201,,space,0.75847,7,0,7,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,5.730166639,,space,0.62406,8,0,8,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,7.487463375,,space,0.88873,9,0,9,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,3.545755575,,space,1.09145,10,0,10,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,6.213241847,,space,0.93471,11,0,11,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,5.255020994,,space,1.400845,12,0,12,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,4.331164287,,space,0.84601,13,0,13,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,2.171062468,,space,0.623985,14,0,14,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,9.872496909,,space,0.60412,15,0,15,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,8.800655275,,space,0.73417,16,0,16,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,8.347242258,,space,0.806715,17,0,17,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,9.777668211,,space,0.434575,18,0,18,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,6.061692392,,space,0.5177,19,0,19,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,5.145825319,,space,0.42954,20,0,20,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,7.32551322,,space,0.509375,21,0,21,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,9.555353031,,space,0.637075,22,0,22,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,8.667378167,,space,0.52892,23,0,23,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,9.291424267,,space,0.462135,24,0,24,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,3.195724277,,space,1.810045,25,0,25,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,6.722564494,,space,1.06179,26,0,26,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,3.846931859,,space,0.46794,27,0,27,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,3.249439945,,space,2.52871,28,0,28,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,5.549181625,,space,1.170105,29,0,29,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,6.943436543,,space,2.14258,30,0,30,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,8.390930955,"[""space""]",space,5.28758,31,0,31,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,[6.704075000016019]
,,8.379904873,,space,2.88727,32,0,32,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
,,8.735835269,,space,6.78774,33,0,33,0,1,,1,2020-05-15_01h04.29.776,PVT builder,2020.1.3,Win32,60,
