Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate
space,1.769625,9.656176266,,space,58.981065,0,0,0,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,5.810691687,,space,28.24559,1,0,1,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,5.804898554,,space,5.07293,2,0,2,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,3.534868352,,space,1.35822,3,0,3,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,6.00043745,,space,6.09662,4,0,4,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,8.996314094,,space,1.255555,5,0,5,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,6.372057525,,space,2.920025,6,0,6,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,3.611148674,,space,2.32091,7,0,7,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,8.880080382,,space,0.78963,8,0,8,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,9.437583495,,space,0.83877,9,0,9,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,4.214147903,,space,0.985675,10,0,10,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,5.693080102,,space,0.75378,11,0,11,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,9.890718061,,space,0.539765,12,0,12,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,6.627032693,,space,0.44541,13,0,13,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,4.038256381,,space,0.501005,14,0,14,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,3.373044427,,space,0.79082,15,0,15,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,7.719641556,,space,0.452505,16,0,16,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,3.135821944,,space,0.467905,17,0,17,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,7.366185027,,space,0.304165,18,0,18,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,8.861294819,,space,0.347035,19,0,19,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,2.782712638,,space,0.309435,20,0,20,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,9.527191643,,space,0.57203,21,0,21,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,8.177801297,,space,0.41192,22,0,22,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,4.732920574,,space,0.33641,23,0,23,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,2.424545068,,space,0.451485,24,0,24,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
,,2.589424471,,space,0.357635,25,0,25,0,1,,1,2020-05-15_00h51.59.851,PVT builder,2020.1.3,Win32,60
