Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,6.302,6.915569376,,space,0.284,0,0,0,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,2.737304137,,space,0.385,1,0,1,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,5.855124298,,space,0.32,2,0,2,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,9.538598411,,space,0.267,3,0,3,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,9.25694131,,space,0.333,4,0,4,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,9.003090231,,space,0.351,5,0,5,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,3.482270125,,space,0.368,6,0,6,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,3.520274135,,space,0.34,7,0,7,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,7.094215431,,space,0.271,8,0,8,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,9.54774172,,space,0.326,9,0,9,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,3.461310049,,space,0.439,10,0,10,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,6.098417349,,space,0.303,11,0,11,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,2.79815905,,space,0.287,12,0,12,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,6.943163033,,space,0.269,13,0,13,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,7.519260386,,space,0.274,14,0,14,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,8.22573557,,space,0.251,15,0,15,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,8.16123141,,space,0.27,16,0,16,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,2.964826611,,space,0.373,17,0,17,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,7.481580781,"[""space""]",space,0.271,18,0,18,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,[3.283999999999992]
,,8.086203146,,space,0.269,19,0,19,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,2.126200099,,space,0.383,20,0,20,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,2.370222886,,space,0.332,21,0,21,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,8.909849346,,space,0.306,22,0,22,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,4.75350532,,space,0.303,23,0,23,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,4.163553827,,space,0.284,24,0,24,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,6.862307472,,space,0.302,25,0,25,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,5.856307183,,space,0.306,26,0,26,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,9.473129778,,space,0.273,27,0,27,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,5.874018069,,space,0.34,28,0,28,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,9.115297324,,space,0.3,29,0,29,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,5.927734015,,space,0.339,30,0,30,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,7.764412436,"[""space""]",space,0.333,31,0,31,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,[6.325999999999965]
,,5.297610722,,space,0.35,32,0,32,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,8.679563123,,space,0.302,33,0,33,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,8.704138388,,space,0.324,34,0,34,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,8.803369608,,space,0.291,35,0,35,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,2.88074918,,space,0.336,36,0,36,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,8.785383831,,space,0.319,37,0,37,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
,,6.273843455,,space,0.293,38,0,38,0,1,RF38211,2,2020-06-14_17h09.28.387,PVT builder,2020.1.3,Win32,60,
