Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,5.481915,4.760976535,,space,0.287715,0,0,0,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,6.023791623,,space,0.267445,1,0,1,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,4.38230203,,space,0.28477,2,0,2,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,8.336988627,"[""space""]",space,0.29608,3,0,3,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,[5.668320000000676]
,,9.818484712,,space,0.485685,4,0,4,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,5.809061321,,space,0.38595,5,0,5,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,2.51174797,,space,0.370315,6,0,6,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,9.554037574,,space,0.333195,7,0,7,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,6.154158699,,space,0.38793,8,0,8,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,8.154443488,,space,0.28445,9,0,9,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,9.245143086,"[""space""]",space,0.23505,10,0,10,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,[5.565969999999652]
,,5.776580907,,space,0.40229,11,0,11,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,4.333250573,,space,0.55078,12,0,12,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,5.676407871,,space,0.30385,13,0,13,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,2.092878397,,space,0.369045,14,0,14,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,5.060952499,,space,0.252335,15,0,15,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,5.449538641,"[""space""]",space,0.252065,16,0,16,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,[3.7012349999986043]
,,4.508860277,,space,0.45157,17,0,17,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,9.638620663,,space,0.400965,18,0,18,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,2.248522105,,space,0.40165,19,0,19,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,8.348030875,,space,0.62396,20,0,20,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,5.702206296,,space,0.33487,21,0,21,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,7.418589891,,space,0.285125,22,0,22,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,5.676024686,,space,0.352355,23,0,23,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,3.776705936,,space,0.301085,24,0,24,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,9.469283222,,space,0.36715,25,0,25,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,3.810601508,,space,0.484895,26,0,26,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,3.47871889,,space,0.384495,27,0,27,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,2.656285231,,space,0.61861,28,0,28,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,4.410749743,,space,0.38484,29,0,29,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,9.296132342,,space,0.316885,30,0,30,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,6.926051568,,space,0.399985,31,0,31,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,2.834128831,,space,0.36886,32,0,32,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,3.480202173,,space,0.38732,33,0,33,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,3.728130715,,space,0.4694,34,0,34,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,9.37811491,,space,0.673165,35,0,35,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,4.093455623,,space,0.40251,36,0,36,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,3.401260525,,space,0.35213,37,0,37,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,5.288297635,,space,0.354235,38,0,38,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,3.699861845,,space,0.535595,39,0,39,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,6.478089589,,space,0.303905,40,0,40,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,5.969806903,,space,0.384815,41,0,41,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
,,4.704714533,,space,0.31956,42,0,42,0,1,ZQ66477,1,2020-06-01_22h38.12.332,PVT builder,2020.1.3,MacIntel,60,
