Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,6.569345,9.360712954,,space,0.24378,0,0,0,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,3.093800498,,space,0.28435,1,0,1,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,7.137139046,,space,0.305985,2,0,2,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,3.567112594,,space,0.302255,3,0,3,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,8.746435632,,space,0.24071,4,0,4,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,9.027160529,,space,0.288975,5,0,5,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,6.342227445,"[""space""]",space,0.360115,6,0,6,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,[5.3649549999972805]
,,2.584785807,,space,0.29316,7,0,7,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,4.061642006,"[""space""]",space,0.31801,8,0,8,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,[2.8968499999900814]
,,3.333726722,,space,0.273605,9,0,9,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,6.1081959,,space,0.27169,10,0,10,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,2.181279639,,space,0.269535,11,0,11,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,6.600170223,,space,0.22469,12,0,12,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,5.600148002,,space,0.252035,13,0,13,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,6.306086732,,space,0.236185,14,0,14,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,2.873295559,,space,0.321715,15,0,15,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,9.081923075,"[""space""]",space,0.251725,16,0,16,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,[6.266780000005383]
,,3.523752997,,space,0.26487,17,0,17,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,9.922611432,,space,0.23895,18,0,18,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,7.641722717,,space,0.25452,19,0,19,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,4.162291375,"[""space""]",space,0.318535,20,0,20,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,[4.117029999993974]
,,9.253079112,,space,0.236905,21,0,21,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,6.543140527,"[""space""]",space,0.248645,22,0,22,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,[3.200669999991078]
,,3.469814515,,space,0.655815,23,0,23,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,3.94120112,,space,0.337325,24,0,24,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,7.502932159,,space,0.705075,25,0,25,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,4.749665107,,space,0.542155,26,0,26,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,8.701524545,,space,0.256025,27,0,27,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,5.819911795,,space,0.23551,28,0,28,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,7.482895593,,space,0.382625,29,0,29,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,2.426235769,,space,0.37395,30,0,30,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,4.685831003,,space,0.377765,31,0,31,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,9.94999647,,space,0.228255,32,0,32,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,2.274569564,,space,0.319975,33,0,33,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,9.967943615,,space,0.293985,34,0,34,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,8.659732524,"[""space""]",space,0.44033,35,0,35,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,[8.595780000003288]
,,4.248225181,,space,0.237535,36,0,36,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,4.299145298,"[""space""]",space,0.22594,37,0,37,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,[1.9318700000003446]
,,5.938356532,,space,0.28668,38,0,38,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,4.577329763,,space,0.37338,39,0,39,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,4.971328086,,space,0.2525,40,0,40,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
,,4.852660018,,space,0.24404,41,0,41,0,1,JH99802,2,2020-05-22_17h26.19.618,PVT builder,2020.1.3,Linux x86_64,60,
