Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,2.975405,5.379537584,,space,0.364665,0,0,0,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,6.214216931,,space,0.250995,1,0,1,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,8.665653977,,space,0.226765,2,0,2,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,8.954868683,,space,0.217955,3,0,3,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,9.209584725,,space,0.232025,4,0,4,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,4.618142931,,space,0.30516,5,0,5,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,5.317746165,,space,0.23685,6,0,6,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,9.088694101,,space,0.26932,7,0,7,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,3.236850923,,space,0.405405,8,0,8,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,9.134183193,,space,0.252505,9,0,9,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,6.371875251,,space,0.27193,10,0,10,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,8.059817843,,space,0.236405,11,0,11,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,5.685764412,,space,0.266955,12,0,12,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,3.721705973,,space,0.272215,13,0,13,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,8.6661597,,space,0.260265,14,0,14,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,3.493557283,,space,0.25141,15,0,15,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,5.566251892,,space,0.285305,16,0,16,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,3.234946201,,space,0.28199,17,0,17,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,5.856803545,,space,0.267285,18,0,18,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,4.582938329,,space,0.24773,19,0,19,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,8.677905992,,space,0.28648,20,0,20,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,4.494604415,,space,0.343245,21,0,21,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,3.109765945,,space,0.26821,22,0,22,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,9.443866471,,space,0.235405,23,0,23,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,7.975477423,,space,0.36047,24,0,24,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,8.899480975,,space,0.199325,25,0,25,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,8.799466226,,space,0.21935,26,0,26,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,3.633489128,,space,0.3549,27,0,27,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,9.52738992,,space,0.288385,28,0,28,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,9.719188044,,space,0.231995,29,0,29,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,8.842101283,"[""space"",""space""]",space,0.273415,30,0,30,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,"[6.1543499999679625,8.416590000037104]"
,,4.826478517,,space,0.293455,31,0,31,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,3.121384614,,space,0.31585,32,0,32,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,4.964209609,,space,0.25367,33,0,33,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,5.459065273,,space,0.25455,34,0,34,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,6.740319781,,space,0.20522,35,0,35,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,2.14663932,,space,0.315575,36,0,36,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,8.823611334,,space,0.249095,37,0,37,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,3.219215537,,space,0.28228,38,0,38,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
,,7.889334696,,space,0.235285,39,0,39,0,1,M57769,2,2020-05-25_20h20.58.926,PVT builder,2020.1.3,Win32,60,
