Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
,,8.071494869,,space,0.302575,17,0,17,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,9.543821729,,space,0.30329,18,0,18,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,2.44682766,,space,0.621295,19,0,19,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,5.506290021,,space,0.319625,20,0,20,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,5.540961532,,space,0.31247,21,0,21,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,8.302765414,,space,0.33627,22,0,22,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,3.024873594,,space,0.33492,23,0,23,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,2.481993393,,space,0.32242,24,0,24,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,6.829690399,,space,0.320745,25,0,25,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,6.566596228,"[""space""]",space,0.33666,26,0,26,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,[1.4023600000073202]
,,2.393450065,,space,0.41817,27,0,27,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,6.025459411,,space,0.334365,28,0,28,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,2.089667687,,space,0.351815,29,0,29,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,5.654826727,,space,0.319935,30,0,30,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,7.93720136,,space,0.293355,31,0,31,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,6.396403273,,space,0.31813,32,0,32,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,7.399073598,"[""space""]",space,0.349495,33,0,33,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,[5.18378500000108]
,,8.626647325,,space,0.31941,34,0,34,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,8.152232377,,space,0.30455,35,0,35,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,6.040907253,,space,0.32159,36,0,36,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,8.219790354,,space,0.28529,37,0,37,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,4.189304126,,space,0.318915,38,0,38,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
,,4.071003016,,space,0.319445,39,0,39,0,1,SM81477,2,2020-06-01_20h58.21.552,PVT builder,2020.1.3,Win32,60,
