Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
space,11.339325,2.889944514,,space,0.287595,0,0,0,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,5.187778661,,space,0.3517,1,0,1,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,2.433300265,,space,0.293385,2,0,2,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,7.921685122,,space,0.31378,3,0,3,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,9.526677477,,space,0.323135,4,0,4,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,5.970410615,,space,0.31099,5,0,5,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,5.269858142,,space,0.338005,6,0,6,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,9.312902103,,space,0.354405,7,0,7,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,4.929933853,,space,0.3752,8,0,8,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,7.451191438,,space,0.28646,9,0,9,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,8.350666017,,space,0.3042,10,0,10,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,3.38933365,,space,0.43816,11,0,11,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,2.088048199,,space,0.34835,12,0,12,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,7.420350076,,space,0.347905,13,0,13,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,2.656647366,,space,0.363315,14,0,14,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,2.335271025,,space,0.36659,15,0,15,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,2.278209927,,space,0.35881,16,0,16,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,3.83194577,,space,0.28493,17,0,17,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,5.552458292,,space,0.28726,18,0,18,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,8.327878794,,space,0.355885,19,0,19,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,2.368526521,,space,0.254845,20,0,20,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,9.465781927,,space,0.325885,21,0,21,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,6.040165951,,space,0.331285,22,0,22,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,6.428804432,,space,0.34897,23,0,23,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,6.652308526,,space,0.33885,24,0,24,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,8.227827549,,space,0.299115,25,0,25,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,9.45994139,,space,0.39616,26,0,26,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,4.796308479,,space,0.41685,27,0,27,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,4.58277495,,space,0.322635,28,0,28,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,9.418676345,"[""space""]",space,0.369275,29,0,29,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,[8.594140000001062]
,,5.746663122,,space,0.368305,30,0,30,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,3.307065122,,space,0.277435,31,0,31,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,4.76765711,,space,0.30596,32,0,32,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,8.471436492,,space,0.378595,33,0,33,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,6.127769396,,space,0.35464,34,0,34,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,2.066318685,,space,0.390205,35,0,35,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,9.013283958,,space,0.291945,36,0,36,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,4.116642378,,space,0.36153,37,0,37,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,8.148926382,,space,0.33204,38,0,38,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,6.49606636,,space,0.366425,39,0,39,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,4.810039876,,space,0.399825,40,0,40,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
,,5.187396485,,space,0.311335,41,0,41,0,1,JL06545,2,2020-06-19_11h59.09.043,PVT builder,2020.1.3,Win32,60,
