Start.keys,Start.rt,Interval_stimulus,key_resp.keys,Response.keys,Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,"Participant ID (Your initials and the last 5 digits of your phone number, example: JS45323)",Session,date,expName,psychopyVersion,OS,frameRate,key_resp.rt
,,4.956374645,,space,0.25251,24,0,24,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,6.771814663,"[""space""]",space,0.235075,25,0,25,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,[3.6662449999712408]
,,5.091536259,,space,0.10403,26,0,26,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,9.995754139,,space,0.25707,27,0,27,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,4.853178613,,space,0.269935,28,0,28,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,6.646764215,,space,0.36563,29,0,29,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,4.996677463,,space,0.317405,30,0,30,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,5.788452632,,space,0.32248,31,0,31,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,7.477652993,,space,0.35147,32,0,32,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,8.488015274,,space,0.36725,33,0,33,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,2.717663022,,space,0.48939,34,0,34,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,5.900663582,"[""roption"",""lcommand""]",space,0.317295,35,0,35,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,"[0.04907499998807907,1.432364999782294]"
,,7.084472005,"[""roption""]",space,0.32236,36,0,36,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,[0.14937999984249473]
,,2.202526656,,space,0.549975,37,0,37,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,6.717883404,,space,0.30065,38,0,38,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,9.585879043,,space,0.25721,39,0,39,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,5.418391988,,space,0.285225,40,0,40,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
,,3.856375204,,space,0.30014,41,0,41,0,1,ZW39039,2,2020-05-31_03h49.44.178,PVT builder,2020.1.3,MacIntel,60,
